id,title,company,city,region,contract,skills,salary,source,url,posted_at,scraped_at
1,Hotel Sousse 4* recrute Guest Relations Manager,Hotel Sousse 4*,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-sousse-4-recrute-guest-relations-manager/,9 mars 2026,2026-03-17 13:28:55
2,Expertise Immigration Canada recrute Ouvrier(ère) d’entretien,Expertise Immigration Canada,,,etranger,,,farojob,https://www.farojob.net/jobs/expertise-immigration-canada-recrute-ouvrierere-dentretien/,5 mars 2026,2026-03-17 13:28:55
3,Linkers it recrute Graphic Designer Confirmé,Linkers it,Nabeul,Nabeul,secteur_prive,,,farojob,https://www.farojob.net/jobs/linkers-it-recrute-graphic-designer-confirme/,2 mars 2026,2026-03-17 13:28:55
4,Entreprise d’Electroménager recrute Techniciens Electronique,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/entreprise-delectromenager-recrute-techniciens-electronique/,10 février 2026,2026-03-17 13:28:55
5,Entreprise d’Electroménager recrute Déclarant en Douane,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/entreprise-delectromenager-recrute-declarant-en-douane/,10 février 2026,2026-03-17 13:28:55
6,Isobat recrute Téléopérateurs en prise de rdv B2B,Isobat,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/isobat-recrute-teleoperateurs-en-prise-de-rdv-b2b/,6 février 2026,2026-03-17 13:28:55
7,ROTOSAT INDUSTRY recrute Commercial,ROTOSAT INDUSTRY,Sousse,Tunisie,secteur_prive,,,farojob,https://www.farojob.net/jobs/rotosat-industry-recrute-commercial/,31 janvier 2026,2026-03-17 13:28:55
8,Offre d’emploi – Pharmacie de Nuit,pharmacie de nuit,Gafsa,Sened,secteur_prive,,,farojob,https://www.farojob.net/jobs/offre-demploi-pharmacie-de-nuit/,31 janvier 2026,2026-03-17 13:28:55
9,Ozeol recrute International Commercial,Ozeol,Sousse,Sousse,secteur_prive,,,farojob,https://www.farojob.net/jobs/ozeol-recrute-international-commercial/,26 janvier 2026,2026-03-17 13:28:55
10,Crown and Circle Consultancy srl recrute Assistant Restaurant Manager,Crown and Circle Consultancy SRL,,Al Asimah,etranger,,,farojob,https://www.farojob.net/jobs/crown-and-circle-consultancy-srl-recrute-assistant-restaurant-manager/,23 janvier 2026,2026-03-17 13:28:55
11,ASCII recrute Assistant(e) Support Informatique / SAV Logiciels de Gestion,ASCII,Tunis,تونس‎,secteur_prive,,,farojob,https://www.farojob.net/jobs/ascii-recrute-assistante-support-informatique-sav-logiciels-de-gestion/,21 janvier 2026,2026-03-17 13:28:55
12,UNIGO Studies recrute Conseiller(e) en orientation,UNIGO Studies,,Tunis,stage,,,farojob,https://www.farojob.net/jobs/unigo-studies-recrute-conseillere-en-orientation/,21 janvier 2026,2026-03-17 13:28:55
13,BTL Medical Tunisia recrute Représentant commercial pour la région sud de la Tunisie,BTL Medical Tunisia S.a.r.l,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/btl-medical-tunisia-recrute-representant-commercial-pour-la-region-sud-de-la-tunisie/,15 janvier 2026,2026-03-17 13:28:55
14,ATVC Consulting recrute des agents Back Office,ATVC Consulting,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/atvc-consulting-recrute-des-agents-back-office/,15 janvier 2026,2026-03-17 13:28:55
15,Remes Resort MEDICAL recrute infirmier / d’infirmière,société Remes Resort MEDICAL,Monastir,,secteur_prive,,,farojob,https://www.farojob.net/jobs/remes-resort-medical-recrute-infirmier-dinfirmiere/,12 janvier 2026,2026-03-17 13:28:55
16,CLINIQUE ELMOUROUJ recrute une licencié,clinique elmourouj,Ben Arous,Ben Arous,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-elmourouj-recrute-une-licencie/,18 novembre 2025,2026-03-17 13:28:57
17,Institut des nouvelles technologies INT recrute Formateur (ice)  en langue française,Institut des nouvelles technologies  INT,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/institut-des-nouvelles-technologies-int-recrute-formateur-ice-en-langue-francaise/,18 novembre 2025,2026-03-17 13:28:57
18,Société d’électroménager recrute Représentants Commerciaux (H/F),Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-representants-commerciaux-h-f/,18 novembre 2025,2026-03-17 13:28:57
19,3W WIT Web Agency recrute Développeurs web FULLSTACK,3W WIT Web Agency,,Nabeul‎,secteur_prive,,,farojob,https://www.farojob.net/jobs/3w-wit-web-agency-recrute-developpeurs-web-fullstack/,5 novembre 2025,2026-03-17 13:28:58
20,Clinique elmourouj recrute Technicien Biomedicale,clinique elmourouj,Ben Arous,Ben Arous,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-elmourouj-recrute-technicien-biomedicale/,12 septembre 2025,2026-03-17 13:28:58
21,Magasin Général recrute Acheteur/Acheteuse,Magasin Général,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/magasin-general-recrute-acheteur-acheteuse/,12 septembre 2025,2026-03-17 13:28:58
22,Clinique elmourouj recrute Technicien en maintenance,clinique elmourouj,Ben Arous,Ben Arous,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-elmourouj-recrute-technicien-en-maintenance/,12 septembre 2025,2026-03-17 13:28:58
23,Expertworkspace recrute Translation from English to arabic,Expertworkspace,Tunis,MEDTECH Building,freelance,,,farojob,https://www.farojob.net/jobs/expertworkspace-recrute-translation-from-english-to-arabic/,10 septembre 2025,2026-03-17 13:28:58
24,Société d’électroménager recrute Responsable hygiène et entretien Bâtiments,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-responsable-hygiene-et-entretien-batiments/,4 septembre 2025,2026-03-17 13:28:58
25,Clinique du centre recrute Agent de Réception (Homme),Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-agent-de-reception-homme/,29 août 2025,2026-03-17 13:28:58
26,Clinique du centre recrute Technicien Biomédical (option Radiologie),Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-technicien-biomedical-option-radiologie/,20 août 2025,2026-03-17 13:28:58
27,Clinique du centre recrute Technicien de Maintenance Industrielle,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-technicien-de-maintenance-industrielle/,20 août 2025,2026-03-17 13:28:58
28,AGRIUP DISTRIBUTION recrute Agent Commercial Sédentaire (H/F),AGRIUP DISTRIBUTION,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/agriup-distribution-recrute-agent-commercial-sedentaire-h-f/,18 août 2025,2026-03-17 13:28:58
29,AGRIUP DISTRIBUTION recrute Technico-Commercial Intrants Agricoles (H/F),AGRIUP DISTRIBUTION,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/agriup-distribution-recrute-technico-commercial-intrants-agricoles-h-f/,18 août 2025,2026-03-17 13:28:58
30,Ulysse voyages Tunisie recrute Conseillère Voyages (H/F),Ulysse voyages Tunisie,,Avenue l’UMA 2036 soukra Ariana,secteur_prive,,,farojob,https://www.farojob.net/jobs/ulysse-voyages-tunisie-recrute-conseillere-voyages-h-f/,14 août 2025,2026-03-17 13:28:58
31,ALUBAT recrute Des techniciens en menuiserie d’aluminium,ALUBAT,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/alubat-recrute-des-techniciens-en-menuiserie-daluminium/,6 août 2025,2026-03-17 13:29:01
32,Clinique du centre recrute Chargée Marketing & Design Graphique,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-chargee-marketing-design-graphique/,8 juillet 2025,2026-03-17 13:29:01
33,Clinique du centre recrute Technicien de Maintenance Chaud-Froid,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-technicien-de-maintenance-chaud-froid/,7 juillet 2025,2026-03-17 13:29:01
34,csforyou recrute Gestionnaire de paie expérimenté(e) – Maîtrise SAGE COLA – tunisie,csforyou,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/csforyou-recrute-gestionnaire-de-paie-experimentee-maitrise-sage-cola-tunisie/,7 juillet 2025,2026-03-17 13:29:01
35,Call In Call Out recrute Télé-Opérateur Nouveau,Call In Call Out,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/call-in-call-out-recrute-tele-operateur-nouveau/,4 juillet 2025,2026-03-17 13:29:01
36,DELTA GRAFIX recrute Soudeur Semi Automatique / Installateur,DELTA GRAFIX,Ben Arous,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/delta-grafix-recrute-soudeur-semi-automatique-installateur/,1 juillet 2025,2026-03-17 13:29:01
37,DELTA GRAFIX recrute Poseur d’enseigne et signalétique,DELTA GRAFIX,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/delta-grafix-recrute-poseur-denseigne-et-signaletique/,23 juin 2025,2026-03-17 13:29:01
38,Clinique du centre recrute Assistante Administrative,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-assistante-administrative/,23 juin 2025,2026-03-17 13:29:01
39,Call In Call Out recrute Télé-Opérateur Reception d’appel,Call In Call Out,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/call-in-call-out-recrute-tele-operateur-reception-dappel/,17 juin 2025,2026-03-17 13:29:01
40,Clinique elmourouj recrutetechniciens en imagerie médicale,clinique elmourouj,Ben Arous,El Mourouj,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-elmourouj-recrutetechniciens-en-imagerie-medicale/,16 juin 2025,2026-03-17 13:29:01
41,Clinique du centre recrute Contrôleur de Gestion,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-controleur-de-gestion/,12 juin 2025,2026-03-17 13:29:01
42,Bestbrands recrute Représentant Commercial circuit Gros Zone Nord-Ouest,Bestbrands,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/bestbrands-recrute-representant-commercial-circuit-gros-zone-nord-ouest/,10 juin 2025,2026-03-17 13:29:01
43,Concours Ministère de la jeunesse et des sports pour le recrutement de 440 Professeurs – 2025,Ministère de la jeunesse et des sports,,,concours,,,farojob,https://www.farojob.net/jobs/concours-ministere-de-la-jeunesse-et-des-sports-pour-le-recrutement-de-440-professeurs-2025/,29 mai 2025,2026-03-17 13:29:01
44,Concours Ministère de la Justice pour le recrutement de 117 Aide Greffier du Tribunal – 2025,Ministère de la Justice,,,concours,,,farojob,https://www.farojob.net/jobs/concours-ministere-de-la-justice-pour-le-recrutement-de-117-aide-greffier-du-tribunal-2025/,29 mai 2025,2026-03-17 13:29:01
45,Concours Ministère de la Justice pour le recrutement de 105 Greffier du Tribunal – 2025,Ministère de la Justice,,,concours,,,farojob,https://www.farojob.net/jobs/ministere-de-la-justice-pour-le-recrutement-de-105-greffier-du-tribunal-2025/,29 mai 2025,2026-03-17 13:29:01
46,Concours Ministère de l’Intérieur pour le recrutement d’Agents de la Garde National – 2025,Ministère de l’interieur,,,concours,,,farojob,https://www.farojob.net/jobs/concours-ministere-de-linterieur-pour-le-recrutement-dagents-de-la-garde-national-2025/,29 mai 2025,2026-03-17 13:29:04
47,Groupe de Société recrute Directeur Administratif et Financier (DAF),Groupe de Société,Sfax,Tunisie,secteur_prive,,,farojob,https://www.farojob.net/jobs/groupe-de-societe-recrute-directeur-administratif-et-financier-daf/,21 mai 2025,2026-03-17 13:29:04
48,Groupe de Société recrute Comptable,Groupe de Société,Sfax,Gouvernorat de Sfax,secteur_prive,,,farojob,https://www.farojob.net/jobs/groupe-de-societe-recrute-comptable/,21 mai 2025,2026-03-17 13:29:04
49,Université Mahmoud El Materi recrute Bibliothécaire,Université Mahmoud El Materi,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/universite-mahmoud-el-materi-recrute-bibliothecaire/,16 mai 2025,2026-03-17 13:29:04
50,Université Mahmoud El Materi recrute Surveillant(e),Université Mahmoud El Materi,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/universite-mahmoud-el-materi-recrute-surveillante/,16 mai 2025,2026-03-17 13:29:04
51,Université Mahmoud El Materi recrute Un(e) chargé(e) de bureau d’ordre,Université Mahmoud El Materi,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/universite-mahmoud-el-materi-recrute-une-chargee-de-bureau-dordre/,16 mai 2025,2026-03-17 13:29:04
52,Call In Call Out recrute Télé-Opérateur,Call In Call Out,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/call-in-call-out-recrute-tele-operateur/,15 mai 2025,2026-03-17 13:29:04
53,Call In Call Out recrute Agent IT,Call In Call Out,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/call-in-call-out-recrute-agent-it/,15 mai 2025,2026-03-17 13:29:04
54,IT-MMA recrute Commercial/e IT,IT-MMA,Bizerte,Tunisie,secteur_prive,,,farojob,https://www.farojob.net/jobs/it-mma-recrute-commercial-e-it/,12 mai 2025,2026-03-17 13:29:04
55,Digiarts recrute Téléconseiller(e)s en Assurance,digiarts,Sousse,سوسة,secteur_prive,,,farojob,https://www.farojob.net/jobs/digiarts-recrute-teleconseilleres-en-assurance/,30 avril 2025,2026-03-17 13:29:04
56,Digiarts recrute Créateur(trice) de contenu / Rédacteur(trice),digiarts,Sousse,سوسة,secteur_prive,,,farojob,https://www.farojob.net/jobs/digiarts-recrute-createurtrice-de-contenu-redacteurtrice/,15 avril 2025,2026-03-17 13:29:04
57,Digiarts recrute Spécialiste en Marketing Numérique & Influence,digiarts,Sousse,سوسة,secteur_prive,,,farojob,https://www.farojob.net/jobs/digiarts-recrute-specialiste-en-marketing-numerique-influence/,15 avril 2025,2026-03-17 13:29:04
58,Digiarts recrute Responsable du développement commercial,digiarts,Sousse,سوسة,secteur_prive,,,farojob,https://www.farojob.net/jobs/digiarts-recrute-responsable-du-developpement-commercial/,15 avril 2025,2026-03-17 13:29:04
59,Digiarts recrute Développeur Web & Graphiste,digiarts,Sousse,Tunisie,secteur_prive,,,farojob,https://www.farojob.net/jobs/digiarts-recrute-developpeur-web-graphiste/,15 avril 2025,2026-03-17 13:29:04
60,RE/MAX Smart recrute Conseiller en Immobilier,RE/MAX Smart,,Ennasr 1,freelance,,,farojob,https://www.farojob.net/jobs/re-max-smart-recrute-conseiller-en-immobilier/,10 avril 2025,2026-03-17 13:29:04
61,M3S Solutions recrute Assistante administrative // Agents Call Center // Chargés de suivi de dossier,M3S Solutions,Tunis,Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/m3s-solutions-recrute-assistante-administrative-agents-call-center-charges-de-suivi-de-dossier/,7 avril 2025,2026-03-17 13:29:07
62,Société d’électroménager recrute Techniciens Froid et Climatisation,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-techniciens-froid-et-climatisation/,7 avril 2025,2026-03-17 13:29:07
63,STGI recrute Tapissier,Stgi,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/stgi-recrute-tapissier/,27 mars 2025,2026-03-17 13:29:07
64,Business Hôtel recrute Chauffeur,Business hôtel Tunis,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/business-hotel-recrute-chauffeur/,27 mars 2025,2026-03-17 13:29:07
65,MBG Profilage recrute Conducteur Machine,MBG Profilage,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/mbg-profilage-recrute-conducteur-machine/,27 mars 2025,2026-03-17 13:29:07
66,Sohatram recrute Mécanicien Poids Lourd,SOHATRAM,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/sohatram-recrute-mecanicien-poids-lourd/,27 mars 2025,2026-03-17 13:29:07
67,WorldWide Studies recrute Réceptionniste,Worldwide Studies,Ariana,,secteur_prive,,,farojob,https://www.farojob.net/jobs/worldwide-studies-recrute-receptionniste/,27 mars 2025,2026-03-17 13:29:07
68,Hôtel Le Pacha recrute des Collaborateurs,Hotel Le Pacha,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-le-pacha-recrute-des-collaborateurs/,27 mars 2025,2026-03-17 13:29:07
69,Hôtel Occidental recrute Factotum,Hôtel Occidental,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-occidental-recrute-factotum/,27 mars 2025,2026-03-17 13:29:07
70,Hôtel Occidental recrute Valet de Chambre,Hôtel Occidental,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-occidental-recrute-valet-de-chambre/,27 mars 2025,2026-03-17 13:29:07
71,Clinique Elmourouj recrute Techniciens Imagerie Médicale,clinique elmourouj,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-elmourouj-recrute-techniciens-imagerie-medicale/,27 mars 2025,2026-03-17 13:29:07
72,BK Food International recrute Responsable Management Qualité,BK FOOD,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/bk-food-international-recrute-responsable-management-qualite/,22 mars 2025,2026-03-17 13:29:07
73,DA-KAT Corp Tunisia Security recrute des Conducteurs,DA KAT,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/da-kat-corp-tunisia-security-recrute-des-conducteurs/,22 mars 2025,2026-03-17 13:29:07
74,Société Atlas Packaging recrute Technicien en Electricité et Automatisme,Atlas Packaging,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-atlas-packaging-recrute-technicien-en-electricite-et-automatisme/,22 mars 2025,2026-03-17 13:29:07
75,Space Net recrute Responsable Achat,SpaceNet Tunisie,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/space-net-recrute-responsable-achat/,22 mars 2025,2026-03-17 13:29:07
76,Your Team In Tunisia recrute Développeur WordPress et Divi,Your Team In Tunisia,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/your-team-in-tunisia-recrute-developpeur-wordpress-et-divi/,22 mars 2025,2026-03-17 13:29:10
77,The 716 Lounge Coffee et Restaurant recrute des Collaborateurs,The 716 Café Lounge Restaurant,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/the-716-lounge-coffee-et-restaurant-recrute-des-collaborateurs/,22 mars 2025,2026-03-17 13:29:10
78,Hôtel Kyriad Prestige recrute Directeur Financier,Hôtel Kyriad Prestige,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-kyriad-prestige-recrute-directeur-financier/,15 mars 2025,2026-03-17 13:29:10
79,Hôtel Méditerranée Thalasso Golf recrute des Cuisinier.ières,Hôtel Méditerranée Thalasso Golf,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-mediterranee-thalasso-golf-recrute-des-cuisinier-ieres/,15 mars 2025,2026-03-17 13:29:10
80,Hôtel Méditerranée Thalasso Golf recrute des Commis de Bar,Hôtel Méditerranée Thalasso Golf,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-mediterranee-thalasso-golf-recrute-des-commis-de-bar/,15 mars 2025,2026-03-17 13:29:10
81,Hôtel Méditerranée Thalasso Golf recrute des Animateurs,Hôtel Méditerranée Thalasso Golf,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-mediterranee-thalasso-golf-recrute-des-animateurs/,15 mars 2025,2026-03-17 13:29:10
82,STGI recrute des Techniciens,Stgi,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/stgi-recrute-des-techniciens/,15 mars 2025,2026-03-17 13:29:10
83,Central Holidays recrute Développeur Web WordPress et Prestashop,Central Holidays,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/central-holidays-recrute-developpeur-web-wordpress-et-prestashop/,15 mars 2025,2026-03-17 13:29:10
84,Cotupha recrute Pharmacien Réglementaire,Cotupha,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/cotupha-recrute-pharmacien-reglementaire/,15 mars 2025,2026-03-17 13:29:10
85,N2VERSE recrute Assistante de Direction,N2VERSE,Ariana,,secteur_prive,,,farojob,https://www.farojob.net/jobs/n2verse-recrute-assistante-de-direction/,15 mars 2025,2026-03-17 13:29:10
86,Hôtel Méditerranée Thalasso Golf recrute Réceptionniste,Hôtel Méditerranée Thalasso Golf,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-mediterranee-thalasso-golf-recrute-receptionniste/,15 mars 2025,2026-03-17 13:29:10
87,E Brand Digital recrute Graphiste Junior,E Brand Digital,Ariana,,secteur_prive,,,farojob,https://www.farojob.net/jobs/e-brand-digital-recrute-graphiste-junior/,15 mars 2025,2026-03-17 13:29:10
88,Lapero Restaurant recherche Des Cuisiniers H/F,Lapero,,Tunisie,secteur_prive,,,farojob,https://www.farojob.net/jobs/lapero-restaurant-recherche-des-cuisiniers-h-f/,9 mars 2025,2026-03-17 13:29:10
89,Khadraoui Tek recrute Webmaster,Khadraoui TEK,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/khadraoui-tek-recrute-webmaster-2/,5 mars 2025,2026-03-17 13:29:10
90,Fleur de Lys recrute Chauffeur,Fleur de lys,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/fleur-de-lys-recrute-chauffeur/,5 mars 2025,2026-03-17 13:29:10
91,Ramapharm Distribution recrute Machiniste,RamaPharm Distribution,Ariana,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ramapharm-distribution-recrute-machiniste/,5 mars 2025,2026-03-17 13:29:14
92,Eden Yasmine Hôtel and SPA recrute Hygiéniste d’un Hôtel,Eden Yasmine Hôtel & SPA,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/eden-yasmine-hotel-and-spa-recrute-hygieniste-dun-hotel/,5 mars 2025,2026-03-17 13:29:14
93,Bourse DesCrédits recrute Journaliste Rédacteur Web,Bourse Descrédits,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/bourse-descredits-recrute-journaliste-redacteur-web/,5 mars 2025,2026-03-17 13:29:14
94,Webook Travel Agency recrute Responsable de Ventes,Webook Travel Agency,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/webook-travel-agency-recrute-responsable-de-ventes/,5 mars 2025,2026-03-17 13:29:14
95,Promohotel.tn recrute Infographiste,Promohotel.tn,Ariana,,secteur_prive,,,farojob,https://www.farojob.net/jobs/promohotel-tn-recrute-infographiste-2/,5 mars 2025,2026-03-17 13:29:14
96,AXPRO recrute Chef d’équipe Thermoformage,AXPRO,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/axpro-recrute-chef-dequipe-thermoformage/,5 mars 2025,2026-03-17 13:29:14
97,AXPRO recrute TECHNICIEN CNC,AXPRO,Ben Arous,,secteur_prive,,,farojob,https://www.farojob.net/jobs/axpro-recrute-technicien-cnc/,5 mars 2025,2026-03-17 13:29:14
98,Societe Metal Precision recrute Technicien en Bureau d’Études,Societe Metal Precision,Sousse,,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-metal-precision-recrute-technicien-en-bureau-detudes/,28 février 2025,2026-03-17 13:29:14
99,Société d’électroménager recrute Agent de transit,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-agent-de-transit/,18 février 2025,2026-03-17 13:29:14
100,Clinique du centre recrute Ouvrier de Nettoyage,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-ouvrier-de-nettoyage/,13 février 2025,2026-03-17 13:29:14
101,Clinique du centre recrute Comptable,Clinique du centre,,Ksar Hellal,freelance,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-comptable-3/,13 février 2025,2026-03-17 13:29:14
102,Société d’électroménager recrute Techniciens réparation Electronique,Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-techniciens-reparation-electronique/,12 février 2025,2026-03-17 13:29:14
103,Société d’électroménager recrute Contrôleur de Gestion (H/F),Société d’électroménager,Tunis,Gouvernorat de Tunis,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-controleur-de-gestion-h-f/,11 février 2025,2026-03-17 13:29:14
104,Société d’électroménager recrute Chargé Marketing (H/F),Société d’électroménager,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/societe-delectromenager-recrute-charge-marketing-h-f/,11 février 2025,2026-03-17 13:29:14
105,Clinique du centre recrute Cuisinier Qualifié,Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-cuisinier-qualifie-2/,5 février 2025,2026-03-17 13:29:14
106,ASH Consulting recrute Ingénieur Photovoltaïque – Tunis,ASH Consulting,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ash-consulting-recrute-ingenieur-photovoltaique-tunis/,4 février 2025,2026-03-17 13:29:17
107,ASH Consulting recrute Technicien Spécialiste en Photovoltaïque,ASH Consulting,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ash-consulting-recrute-technicien-specialiste-en-photovoltaique/,31 janvier 2025,2026-03-17 13:29:17
108,ASH Consulting recrute Technico-commercial,ASH Consulting,Sfax,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ash-consulting-recrute-technico-commercial/,31 janvier 2025,2026-03-17 13:29:17
109,Clinique du centre recrute DAF (Directeur Administratif et Financier),Clinique du centre,,Ksar Hellal,secteur_prive,,,farojob,https://www.farojob.net/jobs/clinique-du-centre-recrute-daf-directeur-administratif-et-financier/,30 janvier 2025,2026-03-17 13:29:17
110,ASH Consulting recrute Développeur Full-Stack Java/React,ASH Consulting,Sfax,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ash-consulting-recrute-developpeur-full-stack-java-react/,29 janvier 2025,2026-03-17 13:29:17
111,ASH Consulting recrute Data Engineer Python Senior,ASH Consulting,Sfax,,secteur_prive,,,farojob,https://www.farojob.net/jobs/ash-consulting-recrute-data-engineer-python-senior/,29 janvier 2025,2026-03-17 13:29:17
112,BSM ‎ ‎Call ‎ Center‎ ‎recrute Télévendeurs en Energie,BSM ‎ ‎Call ‎ Center‎ ‎,Sousse,Gouvernorat de Sousse,secteur_prive,,,farojob,https://www.farojob.net/jobs/bsm-call-center-recrute-televendeurs-en-energie/,28 janvier 2025,2026-03-17 13:29:17
113,Les Cliniques El Manar recrute Aide Préparateur Pharmacie,Les Cliniques El Manar,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/les-cliniques-el-manar-recrute-aide-preparateur-pharmacie/,17 janvier 2025,2026-03-17 13:29:17
114,Sita Software recrute Ingénieur Support Software,Sita Software Tn,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/sita-software-recrute-ingenieur-support-software/,17 janvier 2025,2026-03-17 13:29:17
115,STGI recrute Responsable Magasin,Stgi,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/stgi-recrute-responsable-magasin/,17 janvier 2025,2026-03-17 13:29:17
116,Your Team In Tunisia recrute Webmarketeur,Your Team In Tunisia,,,secteur_prive,,,farojob,https://www.farojob.net/jobs/your-team-in-tunisia-recrute-webmarketeur/,17 janvier 2025,2026-03-17 13:29:17
117,Hôtel le Pacha recrute Commis de Restaurant,Hotel Le Pacha,Tunis,,secteur_prive,,,farojob,https://www.farojob.net/jobs/hotel-le-pacha-recrute-commis-de-restaurant/,17 janvier 2025,2026-03-17 13:29:17
